ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,579806,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,579806,202507,売掛金,売掛金,,丸井産業(株)仙台(営),丸井産業(株)仙台(営),宮城県仙台市宮城野区日の出町1-4-18,宮城県仙台市宮城野区日の出町1-4-18,,,374929,374929,,,,
,,3,000,579806,202507,売掛金,売掛金,,株式会社メイクマン(石垣店),株式会社メイクマン(石垣店),沖縄県石垣市字真栄里262-1,沖縄県石垣市字真栄里262-1,,,372165,372165,,,,
,,4,000,579806,202507,売掛金,売掛金,,株式会社今帰仁建材,株式会社今帰仁建材,沖縄県今帰仁村謝名618,沖縄県今帰仁村謝名618,,,371342,371342,,,,
,,5,000,579806,202507,売掛金,売掛金,,株式会社特産商事,株式会社特産商事,沖縄県浦添市勢理客1-6-3,沖縄県浦添市勢理客1-6-3,,,370150,370150,,,,
,,6,000,579806,202507,売掛金,売掛金,,有限会社國場商行中部支店,有限会社國場商行中部支店,沖縄県うるま市州崎12-38,沖縄県うるま市州崎12-38,,,367481,367481,,,,
,,7,000,579806,202507,売掛金,売掛金,,國吉鉄筋株式会社,國吉鉄筋株式会社,沖縄県西原町字小那覇385-1-301,沖縄県西原町字小那覇385-1-301,,,367098,367098,,,,
,,8,000,579806,202507,売掛金,売掛金,,(株)千葉春六ケ所(営),(株)千葉春六ケ所(営),青森県上北郡六ケ所村大字尾駮宇野附58-1,青森県上北郡六ケ所村大字尾駮宇野附58-1,,,366023,366023,,,,
,,9,000,579806,202507,売掛金,売掛金,,丸井産業(株)大分営業所,丸井産業(株)大分営業所,大分県大分市花高松3-5-24,大分県大分市花高松3-5-24,,,360800,360800,,,,
,,10,000,579806,202507,売掛金,売掛金,,合同会社上地内装,合同会社上地内装,沖縄県宮古島市平良字西仲宗根1301-5番地,沖縄県宮古島市平良字西仲宗根1301-5番地,,,360415,360415,,,,
,,11,000,579806,202507,売掛金,売掛金,,(株)イノウエ,(株)イノウエ,新潟県新発田市新栄町1-3-2,新潟県新発田市新栄町1-3-2,,,359444,359444,,,,
,,12,000,579806,202507,売掛金,売掛金,,(株)まつもと住建,(株)まつもと住建,福島県双葉郡浪江町川添前畑15,福島県双葉郡浪江町川添前畑15,,,358755,358755,,,,
,,13,000,579806,202507,売掛金,売掛金,,株式会社サンシ一(宜野湾店),株式会社サンシ一(宜野湾店),沖縄県宜野湾市野嵩1-25-9,沖縄県宜野湾市野嵩1-25-9,,,358475,358475,,,,
,,14,000,579806,202507,売掛金,売掛金,,株式会社北都装美,株式会社北都装美,沖縄県北谷町吉原793-9ブルーアイランドⅠ301,沖縄県北谷町吉原793-9ブルーアイランドⅠ301,,,358270,358270,,,,
,,15,000,579806,202507,売掛金,売掛金,,株式会社コウダイ産業,株式会社コウダイ産業,沖縄県名護市宮里447-8,沖縄県名護市宮里447-8,,,348477,348477,,,,
,,16,000,579806,202507,売掛金,売掛金,,有限会社大平産業,有限会社大平産業,沖縄県浦添市牧港3丁目267番地1,沖縄県浦添市牧港3丁目267番地1,,,348073,348073,,,,
,,17,000,579806,202507,売掛金,売掛金,,株式会社翔希建設,株式会社翔希建設,沖縄県うるま市字兼箇段1045,沖縄県うるま市字兼箇段1045,,,346646,346646,,,,
,,18,000,579806,202507,売掛金,売掛金,,拓南製作所株式会社(棒鋼線材事,拓南製作所株式会社(棒鋼線材事,沖縄県中城村泊474-1,沖縄県中城村泊474-1,,,346632,346632,,,,
,,19,000,579806,202507,売掛金,売掛金,,(株)佐藤ケミカル,(株)佐藤ケミカル,千葉県流山駒木631,千葉県流山駒木631,,,345840,345840,,,,
,,20,000,579806,202507,売掛金,売掛金,,朝日工業株式会社,朝日工業株式会社,沖縄県糸満市西崎町5丁目10番地17,沖縄県糸満市西崎町5丁目10番地17,,,345070,345070,,,,
,,21,000,579806,202507,売掛金,売掛金,,丸井産業(株)福岡営業所,丸井産業(株)福岡営業所,福岡県福岡市博多区西月隈1-15-10,福岡県福岡市博多区西月隈1-15-10,,,343860,343860,,,,
,,22,000,579806,202507,売掛金,売掛金,,株式会社マコト冷熱,株式会社マコト冷熱,沖縄県那覇市仲井真363-1,沖縄県那覇市仲井真363-1,,,343814,343814,,,,
,,23,000,579806,202507,売掛金,売掛金,,(株)島袋シマコーポレーション中環八尾店,(株)島袋シマコーポレーション中環八尾店,大阪府八尾市新家町4-34-1,大阪府八尾市新家町4-34-1,,,340450,340450,,,,
,,24,000,579806,202507,売掛金,売掛金,,株式会社木田商会,株式会社木田商会,沖縄県石垣市新栄町5-5,沖縄県石垣市新栄町5-5,,,340417,340417,,,,
,,25,000,579806,202507,売掛金,売掛金,,タイガーグローバル株式会社,タイガーグローバル株式会社,沖縄県うるま市勝連南風原5194-37,沖縄県うるま市勝連南風原5194-37,,,339107,339107,,,,
,,26,000,579806,202507,売掛金,売掛金,,大豊建設株式会社,大豊建設株式会社,沖縄県沖縄市泡瀬1-36-6,沖縄県沖縄市泡瀬1-36-6,,,335995,335995,,,,
,,27,000,579806,202507,売掛金,売掛金,,株式会社サワダ,株式会社サワダ,東京都足立区千住大川町7-16,東京都足立区千住大川町7-16,,,335038,335038,,,,
,,28,000,579806,202507,計,計,,,,,,,,,,,,,
