ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,939111,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,939111,202507,売掛金,売掛金,,(株)ジューキ,(株)ジューキ,埼玉県鴻巣市小松2丁目2番1号,埼玉県鴻巣市小松2丁目2番1号,,,66023330,66023330,,,,
,,3,000,939111,202507,同上,同上,,(株)八幡ねじ,(株)八幡ねじ,愛知県北名古屋市山之腰天神東18,愛知県北名古屋市山之腰天神東18,,,36310114,36310114,,,,
,,4,000,939111,202507,同上,同上,,(株)テクノアソシエ,(株)テクノアソシエ,大阪市西区土佐堀3丁目3番17号,大阪市西区土佐堀3丁目3番17号,,,33042559,33042559,,,,
,,5,000,939111,202507,同上,同上,,(株)ニシムラ,(株)ニシムラ,大阪府八尾市千塚2丁目162番地,大阪府八尾市千塚2丁目162番地,,,25756544,25756544,,,,
,,6,000,939111,202507,同上,同上,,(株)関西パーツ,(株)関西パーツ,大阪府柏原市国分西2-7-30,大阪府柏原市国分西2-7-30,,,16368176,16368176,,,,
,,7,000,939111,202507,同上,同上,,(株)ライテック,(株)ライテック,静岡市清水区興津中町1428-1,静岡市清水区興津中町1428-1,,,10223147,10223147,,,,
,,8,000,939111,202507,同上,同上,,(株)東京鋲兼,(株)東京鋲兼,東京都墨田区横網2-5-14,東京都墨田区横網2-5-14,,,8841551,8841551,,,,
,,9,000,939111,202507,同上,同上,,エトー(株),エトー(株),横浜市西区みなとみらい2-3-5クイーンズタワーC21階,横浜市西区みなとみらい2-3-5クイーンズタワーC21階,,,6261265,6261265,,,,
,,10,000,939111,202507,同上,同上,,安達鋼業(株),安達鋼業(株),東大阪市布市町3丁目1-30,東大阪市布市町3丁目1-30,,,4214741,4214741,,,,
,,11,000,939111,202507,同上,同上,,若井ホールディングス(株),若井ホールディングス(株),東大阪市森河内西1丁目6-30,東大阪市森河内西1丁目6-30,,,3853145,3853145,,,,
,,12,000,939111,202507,同上,同上,,(株)オオヤマ,(株)オオヤマ,大阪府東大阪市玉串町西2-1-2,大阪府東大阪市玉串町西2-1-2,,,3511585,3511585,,,,
,,13,000,939111,202507,同上,同上,,(株)ハイオス,(株)ハイオス,東京都墨田区押上1-35-1,東京都墨田区押上1-35-1,,,3203497,3203497,,,,
,,14,000,939111,202507,同上,同上,,東信商会,東信商会,大阪府泉佐野市松原1丁目2番28号,大阪府泉佐野市松原1丁目2番28号,,,3113528,3113528,,,,
,,15,000,939111,202507,同上,同上,,オメガジャパン(株),オメガジャパン(株),静岡県菊川市本所1193-2,静岡県菊川市本所1193-2,,,2877930,2877930,,,,
,,16,000,939111,202507,同上,同上,,イワタボルト(株),イワタボルト(株),東京都品川区西五反田2-32-4,東京都品川区西五反田2-32-4,,,2335119,2335119,,,,
,,17,000,939111,202507,同上,同上,,(株)ヤハタ,(株)ヤハタ,大阪府八尾市新家町3丁目51番地,大阪府八尾市新家町3丁目51番地,,,2303396,2303396,,,,
,,18,000,939111,202507,同上,同上,,藤田螺子工業(株),藤田螺子工業(株),名古屋市中村区名駅南3-9-3,名古屋市中村区名駅南3-9-3,,,2256689,2256689,,,,
,,19,000,939111,202507,同上,同上,,板野機工(株),板野機工(株),岡山県岡山市北区今保108-3,岡山県岡山市北区今保108-3,,,2235411,2235411,,,,
,,20,000,939111,202507,同上,同上,,三協(株),三協(株),東京都江戸川区西一之江1-11-3,東京都江戸川区西一之江1-11-3,,,2045145,2045145,,,,
,,21,000,939111,202507,同上,同上,,ケーエム精工(株),ケーエム精工(株),東大阪市吉田本町1丁目10番16号,東大阪市吉田本町1丁目10番16号,,,1793651,1793651,,,,
,,22,000,939111,202507,同上,同上,,小林鋲螺(株),小林鋲螺(株),大阪市城東区古市2丁目8番20号,大阪市城東区古市2丁目8番20号,,,1733544,1733544,,,,
,,23,000,939111,202507,同上,同上,,ケイ・マックインダストリー(株),ケイ・マックインダストリー(株),大阪市淀川区田川2丁目6番8号5階,大阪市淀川区田川2丁目6番8号5階,,,1705825,1705825,,,,
,,24,000,939111,202507,同上,同上,,興津螺旋(株),興津螺旋(株),静岡市清水区興津中町1424,静岡市清水区興津中町1424,,,1682045,1682045,,,,
,,25,000,939111,202507,同上,同上,,藤倉商事(株),藤倉商事(株),東京都中央区新川1-28-38東京ダイヤビルディング1号館11階,東京都中央区新川1-28-38東京ダイヤビルディング1号館11階,,,1613178,1613178,,,,
,,26,000,939111,202507,同上,同上,,シンコーエステック(株),シンコーエステック(株),大阪府八尾市竹渕2-140,大阪府八尾市竹渕2-140,,,1599141,1599141,,,,
,,27,000,939111,202507,同上,同上,,(株)エムケーテクニカル,(株)エムケーテクニカル,茨城県笠間市押辺2594-127,茨城県笠間市押辺2594-127,,,1533180,1533180,,,,
,,28,000,939111,202507,合計,合計,,,,,,,,,,,,,
