ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,703789,202507,科目,科目,,名称(氏名),名称(氏名),所在地(住所),所在地(住所),,,期末現在高,期末現在高,摘要,摘要,,
,,2,000,703789,202507,荷主貸,荷主貸,,日本通運(株)大竹支店,日本通運(株)大竹支店,広島県大竹市東栄3丁目38-1,広島県大竹市東栄3丁目38-1,,,79200,79200,,,,
,,3,000,703789,202507,同上,同上,,根本工業(株),根本工業(株),岡山県倉敷市水島川崎通1丁目1,岡山県倉敷市水島川崎通1丁目1,,,88000,88000,,,,
,,4,000,703789,202507,同上,同上,,野田重工運輸倉庫(株),野田重工運輸倉庫(株),山口県下松市生野屋南1-3-1,山口県下松市生野屋南1-3-1,,,598950,598950,,,,
,,5,000,703789,202507,同上,同上,,(株)ノヴア,(株)ノヴア,岡山県倉敷市福田町古新田1-12,岡山県倉敷市福田町古新田1-12,,,39600,39600,,,,
,,6,000,703789,202507,同上,同上,,萩尾工業(株),萩尾工業(株),広島県東広島市八本松東2-11-29,広島県東広島市八本松東2-11-29,,,61600,61600,,,,
,,7,000,703789,202507,同上,同上,,(株)八熊組,(株)八熊組,北九州市八幡西区洞北町1-79,北九州市八幡西区洞北町1-79,,,121000,121000,,,,
,,8,000,703789,202507,同上,同上,,(株)ヒラジョウ,(株)ヒラジョウ,山口県岩国市山手町1丁目1-25,山口県岩国市山手町1丁目1-25,,,196900,196900,,,,
,,9,000,703789,202507,同上,同上,,福山工業(株),福山工業(株),広島県三原市本郷町南方1153-1,広島県三原市本郷町南方1153-1,,,145200,145200,,,,
,,10,000,703789,202507,同上,同上,,(株)藤本重機,(株)藤本重機,愛媛県今治市近見町3丁目6-60,愛媛県今治市近見町3丁目6-60,,,55000,55000,,,,
,,11,000,703789,202507,同上,同上,,富士レッカー(株),富士レッカー(株),大阪府堺市西区築港新町1丁目5-42,大阪府堺市西区築港新町1丁目5-42,,,1613810,1613810,,,,
,,12,000,703789,202507,同上,同上,,(株)藤原重機,(株)藤原重機,大阪府東大阪市川俣1丁目19-13,大阪府東大阪市川俣1丁目19-13,,,26400,26400,,,,
,,13,000,703789,202507,同上,同上,,(株)平和運送,(株)平和運送,広島県広島市南区出島1丁目24-24,広島県広島市南区出島1丁目24-24,,,69300,69300,,,,
,,14,000,703789,202507,同上,同上,,保科リース(株),保科リース(株),静岡県富士市中島422,静岡県富士市中島422,,,61600,61600,,,,
,,15,000,703789,202507,同上,同上,,(株)マツバヤシ,(株)マツバヤシ,広島県呉市川尻町西1丁目24-34,広島県呉市川尻町西1丁目24-34,,,517000,517000,,,,
,,16,000,703789,202507,同上,同上,,真庭運送(株),真庭運送(株),岡山県真庭郡勝山810,岡山県真庭郡勝山810,,,1210000,1210000,,,,
,,17,000,703789,202507,同上,同上,,(株)ミツワ,(株)ミツワ,山口県宇部市大字妻崎開作1487-9,山口県宇部市大字妻崎開作1487-9,,,140800,140800,,,,
,,18,000,703789,202507,同上,同上,,三輪運輸工業(株)機工カンパニー,三輪運輸工業(株)機工カンパニー,兵庫県加古川市尾上町池田2217-2,兵庫県加古川市尾上町池田2217-2,,,254100,254100,,,,
,,19,000,703789,202507,同上,同上,,(有)棟久工業,(有)棟久工業,山口県宇部市大字西岐波大神田5238-2,山口県宇部市大字西岐波大神田5238-2,,,79200,79200,,,,
,,20,000,703789,202507,同上,同上,,守常レンタリース(株),守常レンタリース(株),岩国市藤生町3丁目1-7,岩国市藤生町3丁目1-7,,,26400,26400,,,,
,,21,000,703789,202507,同上,同上,,柳井運輸(株),柳井運輸(株),山口県柳井市伊保庄2301-2,山口県柳井市伊保庄2301-2,,,220000,220000,,,,
,,22,000,703789,202507,同上,同上,,(株)きんでん岩国営業所三井作業所,(株)きんでん岩国営業所三井作業所,山口県玖珂郡和木町和木6丁目1-2,山口県玖珂郡和木町和木6丁目1-2,,,117040,117040,,,,
,,23,000,703789,202507,同上,同上,,(株)ヤマダ広島支店,(株)ヤマダ広島支店,広島県安芸郡府中町浜田3丁目112,広島県安芸郡府中町浜田3丁目112,,,24200,24200,,,,
,,24,000,703789,202507,同上,同上,,(株)ヨシトミ,(株)ヨシトミ,山口県熊毛郡平生町曽根422-5,山口県熊毛郡平生町曽根422-5,,,114400,114400,,,,
,,25,000,703789,202507,同上,同上,,米原商事(株)ニックシステムセンター,米原商事(株)ニックシステムセンター,富山県富山市八町8575,富山県富山市八町8575,,,52800,52800,,,,
,,26,000,703789,202507,同上,同上,,(株)渡辺クレン,(株)渡辺クレン,岡山県都窪郡早島町早島1921,岡山県都窪郡早島町早島1921,,,48400,48400,,,,
,,27,000,703789,202507,同上,同上,,山九(株)ENEOS麻里布構内工事G動機,山九(株)ENEOS麻里布構内工事G動機,山口県玖珂郡和木町和木6丁目1-1,山口県玖珂郡和木町和木6丁目1-1,,,1276000,1276000,,,,
,,28,000,703789,202507,合計,合計,,,,,,,,,,,,,
