ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,582152,202507,Ⅰ株主資本,Ⅰ株主資本,,,,,,,,,,,,,
,,2,000,582152,202507,1資本金,1資本金,,,,,,,,,,,,,
,,3,000,582152,202507,,,,当期首残高,当期首残高,,,,,"30,000,000","30,000,000",,,,
,,4,000,582152,202507,,,,当期変動額,当期変動額,,,,,0,0,,,,
,,5,000,582152,202507,,,,当期未残高,当期未残高,,,,,"30,000,000","30,000,000",,,,
,,6,000,582152,202507,2利益剰余金,2利益剰余金,,,,,,,,,,,,,
,,7,000,582152,202507,(1)利益準備金,(1)利益準備金,,,,,,,,,,,,,
,,8,000,582152,202507,,,,当期首残高,当期首残高,,,,,"2,500,000","2,500,000",,,,
,,9,000,582152,202507,,,,当期変動額,当期変動額,,,,,0,0,,,,
,,10,000,582152,202507,,,,当期未残高,当期未残高,,,,,"2,500,000","2,500,000",,,,
,,11,000,582152,202507,(2)その他利益剰余金,(2)その他利益剰余金,,,,,,,,,,,,,
,,12,000,582152,202507,別途積立金,別途積立金,,,,,,,,,,,,,
,,13,000,582152,202507,,,,当期首残高,当期首残高,,,,,"16,000,000","16,000,000",,,,
,,14,000,582152,202507,,,,当期変動額,当期変動額,,,,,0,0,,,,
,,15,000,582152,202507,,,,当期末残高,当期末残高,,,,,"16,000,000","16,000,000",,,,
,,16,000,582152,202507,繰越利益剰余金,繰越利益剰余金,,,,,,,,,,,,,
,,17,000,582152,202507,,,,当期首残高,当期首残高,,,,,"203,158,272","203,158,272",,,,
,,18,000,582152,202507,,,,当期変動額,当期変動額,,,,,,,,,,
,,19,000,582152,202507,,,,当期純利益,当期純利益,"13,344,595","13,344,595",,,"13,344,595","13,344,595",,,,
,,20,000,582152,202507,,,,当期末残高,当期末残高,,,,,"216,502,867","216,502,867",,,,
,,21,000,582152,202507,その他利益剰余金合計,その他利益剰余金合計,,,,,,,,,,,,,
,,22,000,582152,202507,,,,当期首残高,当期首残高,,,,,"219,158,272","219,158,272",,,,
,,23,000,582152,202507,,,,当期変動額,当期変動額,,,,,,,,,,
,,24,000,582152,202507,,,,当期純利益,当期純利益,"13,344.595","13,344.595",,,"13,344,595","13,344,595",,,,
,,25,000,582152,202507,,,,当期末残高,当期末残高,,,,,"232,502,867","232,502,867",,,,
,,26,000,582152,202507,株主資本合計,株主資本合計,,,,,,,,,,,,,
,,27,000,582152,202507,,,,当期首残高,当期首残高,,,,,"251,658,272","251,658,272",,,,
,,28,000,582152,202507,,,,当期変動額,当期変動額,,,,,,,,,,
,,29,000,582152,202507,,,,当期純利益,当期純利益,"13,344.595","13,344.595",,,"13,344,595","13,344,595",,,,
,,30,000,582152,202507,,,,当期未残高,当期未残高,,,,,"265,002,867","265,002,867",,,,
,,31,000,582152,202507,Ⅱ評価・換算差額等,Ⅱ評価・換算差額等,,,,,,,,,,,,,
,,32,000,582152,202507,,,,当期首残高,当期首残高,,,,,0,0,,,,
,,33,000,582152,202507,,,,当期変動額,当期変動額,,,,,0,0,,,,
,,34,000,582152,202507,,,,当期末残高,当期末残高,,,,,0,0,,,,
,,35,000,582152,202507,Ⅲ新株予約権,Ⅲ新株予約権,,,,,,,,,,,,,
,,36,000,582152,202507,,,,当期首残高,当期首残高,,,,,0,0,,,,
,,37,000,582152,202507,,,,当期変動額,当期変動額,,,,,0,0,,,,
,,38,000,582152,202507,,,,当期末残高,当期末残高,,,,,0,0,,,,
,,39,000,582152,202507,純資産の部合計,純資産の部合計,,,,,,,,,,,,,
,,40,000,582152,202507,,,,当期首残高,当期首残高,,,,,"251,658,272","251,658,272",,,,
,,41,000,582152,202507,,,,当期変動額,当期変動額,,,,,,,,,,
,,42,000,582152,202507,,,,当期純利益,当期純利益,"13,344,595","13,344,595",,,"13,344,595","13,344,595",,,,
,,43,000,582152,202507,,,,当期末残高,当期末残高,,,,,"265,002,867","265,002,867",,,,
