20250724094500700,1,21,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-7-14,令5-7-14,令5-10-31,令5-10-31,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,1014148,1014148,(株)斉藤材木店,(株)斉藤材木店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094500700,1,22,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-7-14,令5-7-14,令5-10-31,令5-10-31,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,1590276,1590276,(株)斉藤材木店,(株)斉藤材木店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094500700,1,23,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-7-14,令5-7-14,令5-10-31,令5-10-31,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,1892966,1892966,(株)シンエー,(株)シンエー,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094500700,1,24,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-7-14,令5-7-14,令5-10-31,令5-10-31,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,7558487,7558487,(株)クライムトップ,(株)クライムトップ,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094500700,1,25,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-7-31,令5-7-31,令5-11-30,令5-11-30,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,145475,145475,(株)斉藤材木店,(株)斉藤材木店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724094500700,1,26,001,000074,202507,,,(株)くろがね工作所,(株)くろがね工作所,2874,30,30,20,令5-8-31,令5-8-31,令5-12-31,令5-12-31,三菱UFJ銀行,三菱UFJ銀行,,大阪駅前,大阪駅前,370150,370150,(株)シンエー,(株)シンエー,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724094500700,1,27,001,000074,202507,,,(株)三翠社,(株)三翠社,2873,30,30,20,令5-7-31,令5-7-31,令5-12-1,令5-12-1,三井住友銀行,三井住友銀行,,堺,堺,444070,444070,(株)斉藤材木店,(株)斉藤材木店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724094500700,1,28,001,000074,202507,,,(株)三翠社,(株)三翠社,2873,30,30,20,令5-8-31,令5-8-31,令6-1-1,令6-1-1,三井住友銀行,三井住友銀行,,堺,堺,456610,456610,(株)シンエー,(株)シンエー,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724094500700,1,29,001,000074,202507,,,(株)リケン環境システム,(株)リケン環境システム,2875,30,30,20,令5-8-31,令5-8-31,令5-12-28,令5-12-28,みずほ銀行,みずほ銀行,,本店,本店,4000000,4000000,(株)ジャパン建材,(株)ジャパン建材,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724094500700,1,30,001,000074,202507,,,(株)リケン環境システム,(株)リケン環境システム,2875,30,30,20,令5-8-31,令5-8-31,令5-12-28,令5-12-28,みずほ銀行,みずほ銀行,,本店,本店,610000,610000,(株)ジャパン建材,(株)ジャパン建材,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
