,1,14,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令5.1.31,令5.1.31,令5.5.31,令5.5.31,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,15,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令5.2.28,令5.2.28,令5.6.30,令5.6.30,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,16,001,000342,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,17,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令5.3.31,令5.3.31,令5.7.31,令5.7.31,,,,,,20241224153448000,20241224153448000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,18,001,000342,202508,,,中越通運(株),中越通運(株),2229,30,30,20,令4.12.20,令4.12.20,令5.4.20,令5.4.20,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,19,001,000342,202508,,,中越通運(株),中越通運(株),2229,30,30,20,令5.1.22,令5.1.22,令5.5.20,令5.5.20,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,20,001,000342,202508,,,中越通運(株),中越通運(株),2229,30,30,20,令5.2.20,令5.2.20,令5.6.20,令5.6.20,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,21,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令4.12.28,令4.12.28,令5.4.30,令5.4.30,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,22,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令5.1.31,令5.1.31,令5.5.31,令5.5.31,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,23,001,000342,202508,,,(株)東亜鍛工所,(株)東亜鍛工所,2132,30,30,20,令5.2.28,令5.2.28,令5.6.30,令5.6.30,,,,,,20241224153448000,20241224153448000,愛知銀行道徳支店,愛知銀行道徳支店,,割引手形,割引手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
